topic,conversation
직장,"오늘 회의에서 내가 준비한 자료가 잘못된 걸로 드러나서 분위기가 싸해졌어. 
너무 민망하셨겠어요. 다시 검토할 시간이 부족했던 거 아닐까요? 
앞으로는 꼭 더블체크하고 올라가야겠어. 다음 회의에선 실수 없이 잘하길 바래."
직장,"부장님이 갑자기 기획안 방향을 바꿔서 처음부터 다시 만들어야 해. 
허무하셨겠어요. 열심히 만든 건데 말이에요. 
바뀐 방향에 맞춰 빠르게 다시 정리해봐야겠어. 이번엔 수정 없이 넘어가면 좋겠어."
직장,"팀원한테 업무 부탁했는데 계속 미루는 바람에 결국 내가 다 했어. 
그런 상황 정말 짜증나죠. 말하기도 애매하고요. 
다음부턴 업무 분담을 더 명확히 정해야겠어. 혼자 다 떠안지 않았으면 좋겠어."
직장,"오늘 일일보고 올리는 걸 깜빡해서 팀장님한테 따로 불려갔어. 
완전 긴장했겠다. 작은 실수라도 팀 전체 흐름에 영향 줄 수 있으니까요. 
앞으로는 알람이라도 설정해둬야겠어. 다시는 같은 실수 안 하고 싶어."
직장,"신입사원이 업무 질문 없이 혼자 하다가 실수해서 일이 더 커졌어. 
답답하셨겠어요. 차라리 물어봤으면 좋았을 텐데요. 
앞으로는 초반에 업무 범위랑 피드백 루틴을 정리해줘야겠어. 서로 부담 없이 소통했으면 좋겠어."
직장,"팀 회의 때 내 아이디어가 채택돼서 프로젝트를 맡게 됐어. 부담되면서도 뿌듯해요. 
좋은 기회네요! 
첫 단추 잘 끼워야겠죠. 일정부터 정리해서 팀원들과 공유해봐야겠어. 잘 이끌어가고 싶어."
직장,"야근이 많아져서 팀원들 분위기가 점점 무거워지고 있어. 
모두 지쳐보여. 그건 진짜 걱정이네요. 체력도 그렇고 사기도 문제죠. 
팀장님께 일 분배 조정 요청이라도 드려야겠어. 다 같이 버티는 분위기는 피하고 싶어."
직장,"오늘 부서 간 협업 회의 있었는데 서로 책임만 떠넘겨서 답이 안 나왔어. 
그런 회의 정말 소모적이죠. 에너지 낭비만 한 느낌. 
다음엔 각자 역할을 사전에 더 명확히 정해야겠어. 실질적인 논의가 되었으면 좋겠어."
직장,"팀장님이 내 의견을 자주 무시하는 것 같아. 점점 말하기 꺼려져. 
그런 상황 너무 답답하죠. 자존감도 상하고요. 
타이밍을 봐서 따로 이야기해볼까 고민 중이야. 나도 팀의 일원으로 존중받고 싶어."
직장,"이번 보고서 전체 흐름은 괜찮은데 수치 근거가 조금 약하네. 다시 확인해볼 수 있겠어?
네 팀장님 관련 자료 다시 찾아서 보완해보겠습니다. 오늘 중으로 재업로드하겠습니다."
직장,"이번 제안서 내용은 좋은데 실행 계획이 좀 더 구체적이면 좋겠어.
네 예산이랑 일정 관련해서 다시 정리해 보고 드리겠습니다."
직장,"오늘 메뉴는 의외로 괜찮네. 요즘 계속 김치찌개라 질렸거든.
맞아. 오늘은 된장찌개라 신선하네. 밥 먹고 커피 한 잔 할래?"
직장,"선배님 오늘도 하나도 못 쉬셨죠? 저도 점점 체력이 딸리는 것 같아요.
원래 초반엔 그래. 적응되면 시간 분배하는 요령도 생길 거야."
직장,"자료 출력해놨고 회의실도 예약해놨어요. 혹시 빠진 게 있을까요?
완벽하네. 발표 리허설만 한 번 더 해보자. 긴장 풀어야지."
직장,"이번 기획안은 너랑 민지 씨가 함께 맡아주면 좋겠어. 일정 조율 가능하겠어?
네 민지 씨와 조율해서 다음 주 초까지 1차안 올려보겠습니다."
직장,"어 안녕하세요. 요즘은 바쁘시죠?
네 프로젝트 마감 때문에 정신이 없네요. 점심 드셨어요?"
직장,"보고서 작성은 잘하고 있는데 파일명은 통일해줬으면 좋겠어.
알겠습니다. 앞으로 규칙 맞춰서 정리하겠습니다."
직장,"이 부분은 일정상 힘들지 않을까요? 리스크가 클 것 같아요.
맞아요. 그럼 한 주 미루고 다른 파트 먼저 진행하는 건 어때요?"
직장,"아 이 대리. 지난번 클라이언트 피드백 정리해놨지?
네 메일로도 공유드렸고 추가 내용 생기면 바로 업데이트하겠습니다."
직장,"이 보고서 전체적인 방향성은 좋습니다만 일부 수치가 누락되어 있네요. 혹시 이유를 알 수 있을까요?
아 해당 자료가 아직 도착하지 않아 일단 비워뒀습니다. 늦어도 오늘 오후엔 보완해 제출드리겠습니다.
네 그렇게 해주세요. 미리 설명해주셔서 고맙습니다."
직장,"이 부분 일정이 촉박한데 혹시 일정을 조정할 수 있는 여지가 있을까요?
음 현재로선 어렵지만 우선순위를 바꾸는 건 가능할 것 같습니다.
좋습니다. 그럼 이슈 파악 먼저 하고 실행 순서를 재조정해보죠."
직장,"오랜만이네요 김 대리님. 요즘 부서는 어떠세요?
안녕하세요 팀장님. 요즘 신규 프로젝트 때문에 정신없습니다. 팀장님 팀도 바쁘시죠?
네 뭐 늘 그렇죠. 혹시 조만간 협업건 있으면 미리 조율해보죠.
"
직장,"이건 처리 순서가 중요해서 꼭 이 단계부터 시작해줘야 해. 이해됐지?
네 먼저 예산 체크 후 거래처 컨펌 받는 흐름이죠?
맞아. 질문 생기면 언제든 메신저 줘."
직장,"요즘 업무 많아서 힘들지 않아요? 얼굴이 좀 피곤해 보여요.
네 일정이 좀 타이트하긴 한데 팀 분위기가 좋아서 버틸만합니다.
그래도 무리하지 마요. 필요하면 이야기해줘요."
직장,"이번 UI는 기존 틀에서 크게 벗어나지 않는 선에서 작업되면 좋겠어요.
네 스타일 가이드는 유지하면서 가독성을 좀 더 높여보겠습니다.
좋은 방향입니다. 중간 결과 나오는 대로 공유해주세요."
직장,"지난 회의 때 발표한 자료 깔끔하게 잘 봤어요.
감사합니다. 부족한 부분은 팀원들께 조언 많이 받았습니다.
그런 자세 아주 좋아요. 계속 그렇게만 하면 금방 적응할 겁니다."
직장,"이번 분기 성과는 전반적으로 우수합니다. 다만 업무 처리 속도는 조금 개선이 필요해 보여요.
네 최근 병목 구간이 생겨서 저도 인지하고 있었습니다. 개선안을 준비해보겠습니다.
기대하고 있겠습니다. 계속 잘해줘요."
직장,"혹시 요즘 팀장님 저한테 뭔가 불만 있으신 걸까요? 말씀하시는 게 좀 달라서요.
글쎄 딱히 그런 건 못 느꼈어요. 혹시 지난번 회의 때 얘기하셨던 거 때문일지도 모르겠네요.
그런가요… 좀 조심스럽게 다시 여쭤봐야 할 것 같아요.
"
직장,"발표 순서는 2번으로 변경됐습니다. 그에 맞춰 내용도 조금 조정이 필요할 것 같아요.
알겠습니다. 핵심 내용 위주로 간결하게 정리해서 전달드리겠습니다.
좋아요. 발표 때 흐름 끊기지 않게 체크 부탁드립니다."
직장,"지난번에 올린 코드 리뷰 봤어. 전체적으로는 깔끔한데 반복되는 로직은 함수로 분리하는 게 좋겠더라고.
네 그 부분은 고민했는데 일단 기능 구현이 먼저라 넘겼어요. 바로 리팩토링해볼게요.
잘했어. 다음부턴 그 부분도 고려하면 더 좋을 것 같아. 성능에도 영향 줄 수 있거든.
"
직장,"야 배포 직전에 버튼 클릭이 안 먹히는 이슈 터졌어.
진짜? 로직만 고친 줄 알았는데 UI 이벤트까지 영향을 줬나 보네.
응급 대응해야 할 것 같은데. 지금 바로 롤백 가능해?
가능해. 배포 전에 핫픽스 적용해볼게. 시간 좀만 줘."
직장,"이번 스프린트 내에 이 기능까지 넣을 수 있을까요?
현재 리팩토링 중이라 일정이 빡빡하긴 합니다. 우선순위 조정이 필요해 보이는데요.
그렇다면 이번 기능은 다음 스프린트로 넘기고 핵심 버그 수정에 집중하는 걸로 할까요?
네 그게 더 현실적일 것 같습니다."
직장,"요즘 프론트 프레임워크 때문에 유지보수가 너무 힘들어요. React로 전환하는 건 어떨까요?
전환하면 좋긴 한데 인력 리소스랑 일정이 문제야. 백엔드도 호환성 이슈 날 수 있고.
그럼 일부 컴포넌트부터 점진적으로 교체하는 방안은요?
그건 현실적이다. POC 하나 해보자."
직장,"이 부분 로직이 좀 복잡한데 어떤 의도로 짜신 건지 설명 부탁드려도 될까요?
이건 데이터 캐시 문제 때문에 중복 호출을 방지하려고 그런 구조로 짠 거야.
아 그래서 debounce가 들어간 거군요. 이해됐습니다.
좋아. 궁금한 거 있으면 바로바로 물어봐."
직장,"오늘 A사 미팅 가격보다 서비스 안정성이 핵심 포인트래.
그렇다면 SLA 강화 쪽을 강조해야겠네. 제안서 슬쩍 수정해볼까?
좋아. 케이스 스터디도 하나 넣으면 신뢰감 줄 수 있을 거야.
그럼 B사 사례로 넣자. 반응 좋았잖아."
직장,"이번 달 실적이 예상보다 많이 부족하네요. 원인 분석해봤어요?
신규 고객 유입보다 기존 고객 이탈이 컸던 것 같습니다.
고객 리텐션 관리 강화해야겠네요. 다음 달 액션 플랜 공유 부탁드립니다.
네 이탈 고객 분석 후 리커버리 전략 준비하겠습니다."
직장,"고객이 제안서 보고 ‘우리가 뭘 해야 하는지 모르겠다’고 하셨어.
흐름이 너무 기술적으로만 짜여 있었나 봐요. 인사이트 중심으로 재구성하죠.
맞아. 고객 입장에서 '왜 해야 하는가'를 먼저 보여줘야 해.
알겠습니다. 오늘 중으로 버전2 공유드릴게요."
직장,"이 상품은 혜택은 많은데 설명이 어렵네요. 포인트를 어디에 두는 게 좋을까요?
가격보다 상황별 활용성을 강조해. 고객이 '쓸모있다' 느껴야 계약으로 이어져.
네 예시 중심으로 접근해보겠습니다.
그렇게 해. 실전에서도 효과 좋았어."
직장,"지난달 계약 고객 중 이탈률 높은 편이에요. 왜 그런지 파악되나요?
피드백 보니 초기 상담과 실제 제공 내용이 다르다고 느끼는 분들이 있었습니다.
그럼 초기 기대 조정이 필요하겠네요. 스크립트도 수정하죠.
네 고객상담 가이드 전반 업데이트하겠습니다."
직장,"2분기 실적 정리되었나요?
네 매출은 전년 동기 대비 8.2% 상승했고 비용은 약간 초과되었습니다. 상세 항목 보고드리겠습니다.
네 프레젠테이션으로 준비해서 간단히 설명해주세요."
직장,"현재까지는 일정대로 진행 중이며 다음 주까지는 2단계 개발 완료 예정입니다.
이슈는 없었나요?
초기 API 연동에서 오류가 있었으나 지금은 해결되었습니다.
좋습니다. 계속 관리해주세요."
직장,"이상으로 이번 프로젝트의 주요 성과를 말씀드렸습니다. 질문 있으시면 부탁드립니다.
고객 만족도 수치가 눈에 띄네요. 추가 요인 설명 가능할까요?
네 도입 초기 고객 케어를 강화한 결과로 보입니다. 관련 세부 내용은 다음 슬라이드에 있습니다."
직장,"보고서 3페이지에 수치 오류가 있어요. 확인했나요?
죄송합니다. 통계 시트에 잘못된 필터가 적용된 것 같습니다.
확인하고 정정본 바로 공유해주세요.
예 30분 내로 수정하겠습니다."
직장,"내년도 전략 방향 제안서 확인했습니다.
감사합니다. 시장 분석을 기반으로 목표를 재조정해 보았습니다.
좋습니다. 다만 투자비 부분은 조금 더 보수적으로 잡아주세요.
네 수정 반영해 다시 제출드리겠습니다."
직장,"지난주 자료 요청 안 온 줄 알았어요. 그래서 전달 못 했습니다.
메신저로 보냈는데 확인 안 하신 건가요?
죄송해요. 제가 착각했네요. 다음부턴 꼭 더블체크하겠습니다.
네 다음엔 미리 공유 부탁드릴게요."
직장,"요즘 계속 내가 외근만 나가고 있지 않아?
그게 아니라 상황 따라 배정된 거야. 불만이면 조율해보자.
불만이라기보다 너무 반복돼서 힘들더라고.
알겠어. 다음 일정부터 나눠보자."
직장,"제 생각엔 지금 제안은 현실성이 떨어진다고 봅니다.
하지만 기존 방식으로는 더 이상 확장하기 어렵습니다.
그렇다면 절충안이라도 찾아야 하지 않을까요?
좋아요. 따로 한 번 정리해보죠.
"
직장,"혹시 회의에서 내 의견 계속 반대하시는 이유가 있으신가요?
그건 감정적인 게 아니라 프로젝트 방향성과 맞지 않다고 판단한 겁니다.
네 저도 더 객관적으로 접근해보겠습니다.
오해 없으셨으면 좋겠습니다."
직장,"지난 기획안 왜 제 이름 빠지고 팀장님 이름으로만 올라갔죠?
최종 책임이 제게 있었기에 그렇게 정리한 겁니다.
다음부터는 제 기여도도 반영 부탁드립니다.
알겠습니다. 정정할 수 있는 부분은 바로 수정하겠습니다."
직장,"오늘 OT 어떠셨어요? 불편한 점은 없으셨나요?
전반적으로 잘 정리돼 있었고 시스템 설명이 특히 도움이 됐습니다.
다행이네요. 혹시 아직 계정 세팅 안 된 시스템 있으면 바로 말씀 주세요.
네 메일은 됐는데 ERP는 아직 접속이 안 됩니다.
바로 확인해보고 처리해드릴게요."
직장,"이번 광고 캠페인 비용이 예산 대비 약 12% 초과됐습니다.
사유서는 작성하셨나요? 승인 절차도 밟아야겠죠.
네 사유 정리해서 드렸고 추가 비용 명세도 포함했습니다.
다음부턴 사전에 커뮤니케이션 부탁드립니다. 일단 이번은 제가 결재 올려볼게요.
"
직장,"이번 배너 색감이 좀 무거운 것 같다는 피드백이 있었어요.
전달받은 레퍼런스가 좀 진한 톤이라 그걸 반영했는데 톤 다운해볼게요.
메인 타깃이 20대 후반이라 밝고 경쾌한 느낌이 좋을 것 같아요.
알겠습니다. 조금 더 산뜻한 계열로 수정해서 다시 드릴게요."
직장,"SNS 캠페인 전환율이 생각보다 낮네요. 이유 파악됐나요?
클릭률은 높았지만 랜딩 페이지 이탈률이 많았습니다. UX 문제로 보입니다.
그럼 디자인팀과 협업해서 테스트 버전 다시 만들어보죠.
네 AB 테스트도 같이 준비해보겠습니다."
직장,"방금 고객 한 분이 환불 관련해서 강하게 항의하셨어요.
어떤 케이스였어요? 시스템 오류인가요?
이전에 이미 결제 취소된 건인데 문자 발송이 중복돼서 혼동하신 것 같아요.
알겠습니다. 문구 수정해서 자동 발송 설정도 점검할게요."
중고거래,"안녕하세요. 아이패드 아직 판매 중이신가요?
네 아직 안 팔렸습니다. 관심 있으세요?
네 관심 있어서요. 혹시 38만 원에 가능할까요?
죄송하지만 40만 원 이하로는 어렵습니다. 거의 새 거예요.
그렇군요. 그럼 39만 원은 가능하실까요? 바로 직거래하겠습니다.
39만 원까지는 괜찮습니다. 어디서 거래 원하세요?
내일 강남역 오후 6시쯤 괜찮으세요?
좋아요. 2번 출구 앞 스타벅스에서 뵈어요."
중고거래,"안녕하세요. 어제 받은 모니터가 켰을 때 화면이 깜빡거려요.
어제 포장 전까지는 문제 없었는데요. 어떤 상황인지 자세히 말씀해주실 수 있을까요?
HDMI 연결했는데 화면이 5초마다 꺼졌다 켜지더라고요.
혹시 다른 케이블이나 포트로도 테스트해보셨나요?
네 다른 PC랑 케이블로도 해봤는데 동일한 증상이에요.
그럼 일단 반품받고 확인해보겠습니다. 택배비는 반반 부담으로 괜찮을까요?
네 그렇게 하겠습니다. 오늘 보내드릴게요.
알겠습니다. 주소 다시 한 번 보내주세요."
중고거래,"중고 PS5 판매 글 보고 연락드립니다. 사용 기간이 얼마나 되셨나요?
약 1년 정도 사용했고 연식은 2022년 초 모델이에요.
AS는 아직 남아있나요? 박스랑 부속품은 다 있나요?
박스랑 기본 구성품 다 있고 AS는 2개월 남았습니다.
혹시 컨트롤러 상태도 양호한가요? 드리프트 증상은 없나요?
네 스틱 문제 없이 잘 작동합니다. 사진도 보내드릴게요.
확인했습니다. 그럼 직거래로 구매하겠습니다. 언제 가능하세요?
오늘 저녁이나 내일 오전 중 가능합니다."
중고거래,"안녕하세요. 택배 오늘 받았는데 충전기가 빠져있네요.
정말요? 같이 포장했는데 혹시 박스 안 잘 확인해보셨나요?
박스 완전 비우고 다시 봤는데 없습니다.
죄송합니다. 혹시 착불로 다시 보내드리면 괜찮으실까요?
선불로 보내주시면 더 감사하겠습니다.
알겠습니다. 오늘 중으로 편의점 택배로 보내드릴게요.
확인되면 송장 번호 공유 부탁드립니다.
네 발송 후 바로 전달드릴게요."
중고거래,"안녕하세요. 어제 거래 감사드려요! 제품 문제 없으셨죠?
네 너무 잘 작동해요. 상태도 생각보다 훨씬 좋았어요.
다행이네요. 혹시 괜찮으시면 후기 한 줄만 부탁드려도 될까요?
물론이죠. 금방 작성할게요.
감사합니다! 다음에도 좋은 물건 생기면 연락드릴게요.
네 알림 설정해둘게요 ㅎㅎ"
중고거래,"택배거래는 선입금으로 진행 중입니다. 국민은행 123...으로 입금 부탁드려요.
혹시 중고나라에서 사기 사례 있는 계좌는 아닌지 확인해보셨어요?
아니요 저는 문제 없이 거래해왔습니다.
죄송하지만 먼저 소심하게 확인 좀 해볼게요. 거래 인증 가능하세요?
그럼 직거래로 전환하실래요? 위치는 어디신가요?
저는 서울인데요. 혹시 안전결제 사이트 사용 가능하신가요?"
중고거래,"혹시 번개페이로 거래 가능하실까요?
음… 그건 잘 몰라서요. 그냥 입금 주시면 보내드릴게요.
안전결제라 판매자 보호도 되는 시스템이에요.
그건 좀 번거로워서요. 그냥 입금해 주세요.
죄송하지만 안전결제만 진행하고 있어요.
그럼 이번 거래는 어렵겠네요.
네 알겠습니다. 좋은 거래 되세요."
중고거래,"구매 원하시면 이 링크로 들어가서 결제해 주세요.
죄송한데 이건 어떤 사이트인가요? 공식 플랫폼이 아닌 것 같아서요.
빠른 결제용 링크입니다. 문제 없어요.
중고나라나 번개장터 외의 링크는 사용하지 않습니다.
그럼 그냥 계좌이체로 하시죠.
안전거래만 진행하는 점 양해 부탁드립니다."
중고거래,"빨리 입금해 주세요. 지금 다른 분도 산다고 하세요.
죄송한데 너무 급하게 진행하시니 조금 불안해서요.
제가 바빠서 그래요. 지금 바로 안 하시면 다음 분께 넘깁니다.
거래 내역이나 인증 가능하신가요?
귀찮네요. 안 하셔도 됩니다.
네 그럼 거래는 보류하겠습니다."
중고거래,"혹시 오늘 날짜랑 함께 제품 사진 다시 찍어주실 수 있나요?
굳이 왜요? 기존 사진 충분하지 않나요?
실물 확인차 요청드리는 거예요. 사기 예방 차원입니다.
알겠습니다. 지금 찍어서 보내드릴게요.
감사합니다. 거래는 안전결제로 부탁드립니다.
네 그렇게 진행하죠."
중고거래,"안녕하세요. 송장번호로 조회했는데 정보가 없다고 나와요.
어? 어제 편의점에서 보냈는데요.
혹시 보낸 시간이나 사진 있으신가요?
사진은 없는데 오늘 다시 확인해볼게요.
알겠습니다. 확인 후 공유 부탁드립니다.
방금 확인해보니 시스템 오류였나 봐요. 이제 조회됩니다."
중고거래,"안녕하세요. 송장엔 배송 완료로 뜨는데 물건이 도착하지 않았어요.
그럴 리가요. 확인해볼게요.
택배사 쪽에도 연락해봤는데 수취인 서명이 없대요.
분실 처리된 건가요? 그럼 저도 문의해보겠습니다.
네. 상황 정리되면 환불도 가능할까요?
네 택배사랑 확인 후 책임지겠습니다."
중고거래,"물건이 전혀 엉뚱한 지역으로 배송됐습니다.
주소는 제가 문자로 받은 그대로 적었는데요.
혹시 송장 사진 있으신가요?
아 제가 착각하고 지난 구매자 주소로 보낸 것 같아요…
그럼 어떻게 해결하실 수 있을까요?
다시 회수해서 보내드릴게요. 죄송합니다."
중고거래,"오늘 받은 물건이 박살나서 도착했어요. 완충재가 거의 없었는데요.
정말 죄송합니다. 제가 너무 간단하게 포장했나 봐요.
환불 가능할까요? 사진 첨부해서 보내드릴게요.
네 파손 상태 확인 후 바로 처리해드릴게요.
송금 계좌 알려드리면 되나요?
네. 죄송한 마음으로 전액 환불해드리겠습니다."
중고거래,"택배사에 확인했는데 도착 전 분실된 걸로 확인됐대요.
어제까지는 이동 중이었는데… 정말 죄송합니다.
혹시 보험 배송이었나요?
네 기본 보험은 들어간 상태입니다. 접수해서 보상받아볼게요.
보상 처리 완료되면 환불 부탁드립니다.
네 처리되는 대로 바로 입금드릴게요."
병원,"간호사님 저 통증이 좀 심해졌어요.
어디가 어떻게 아프신데요? 좀 더 자세히 말씀해주시겠어요?
수술 부위가 욱신거리고 쑤시는 느낌이에요.
네 확인해 볼게요. 진통제 맞으신 지 얼마나 되셨죠?
한 4시간 정도 된 것 같아요. 효과가 떨어졌나 봐요.
알겠습니다. 의사 선생님께 말씀드리고 추가 조치 취해드릴게요.
네 너무 아파서요. 빨리 좀 부탁드려요.
최대한 빨리 확인하고 오겠습니다. 조금만 참아주세요.
감사합니다."
병원,"환자분 검사 결과 나왔습니다. 들어오세요.
네 선생님. 결과가 어떤가요? 걱정되네요.
다행히 크게 걱정하실 부분은 없어 보입니다. 혈액검사 수치가 정상 범위에요.
아 정말요? 그럼 염증은 괜찮아진 건가요?
네 염증 수치도 많이 내려갔어요. 약 잘 챙겨 드신 덕분인 것 같네요.
다행이다. 혹시 다른 이상은 없었나요? 엑스레이는요?
엑스레이 상에서도 특별한 소견은 보이지 않았습니다.
정말 감사합니다 선생님. 마음이 놓이네요.
계속 관리 잘 하시면 됩니다. 약은 며칠 더 드시도록 처방해 드릴게요.
네 알겠습니다."
병원,"저기요 간호사님. 저희 아버지 식사는 좀 하셨나요?
네 보호자분. 방금 죽 드셨는데 반 정도 드셨어요.
그러세요? 입맛이 없으신가 보네요. 기운은 좀 어떠세요?
아까보다는 조금 나아 보이시는데 아직 힘은 없어 보이세요.
열은 없나요? 계속 체크해주고 계신 거죠?
네 그럼요. 30분 전에 체온 쟀는데 정상이었어요. 걱정 마세요.
다행이네요. 혹시 불편해하시면 바로 알려주세요.
네 알겠습니다. 특이사항 있으면 바로 연락드릴게요."
병원,"선생님 어제 처방해주신 약 먹고 나서 속이 좀 울렁거려요.
아 그러세요? 다른 증상은 없으셨고요? 어지럽거나 하진 않고요?
네 속 울렁거리는 거 말고는 괜찮은 것 같아요.
그 약이 가끔 그런 부작용이 있을 수 있습니다. 심하신가요?
아주 심하진 않은데 좀 불편해서요. 계속 먹어야 할까요?
우선 식사하시고 바로 드셔보세요. 그래도 계속 불편하면 약을 바꿔보는 걸 고려해볼게요.
네 알겠습니다. 그렇게 해볼게요.
혹시 증상이 심해지면 바로 다시 오세요."
병원,"환자분 점심 식사 나왔습니다. 좀 드시겠어요?
벌써 점심시간이에요? 입맛이 별로 없는데...
그래도 기운 차리시려면 조금이라도 드시는 게 좋아요. 죽이라도 드릴까요?
죽은 좀 괜찮을 것 같기도 하네요.
네 그럼 죽으로 가져다 드릴게요. 드실 수 있는 만큼만 드세요.
네 고마워요. 반찬은 뭐 나왔어요?
오늘은 생선 조림이랑 나물 종류 나왔네요. 간은 싱겁게 했어요.
알겠습니다. 일단 가져다주세요. 노력해볼게요."
병원,"환자분 상태가 많이 좋아지셔서 내일 퇴원하셔도 될 것 같습니다.
정말요? 다행이네요. 퇴원하면 바로 일상생활 가능한가요?
무리하지 않는 선에서는 괜찮습니다. 약은 며칠 더 드셔야 하고요.
네 알겠습니다. 혹시 퇴원하고 주의할 점이 있을까요?
퇴원 수속 밟으실 때 간호사 선생님께서 자세히 설명해주실 거예요. 약 복용법이랑요.
네 감사합니다. 선생님 덕분에 잘 치료받고 갑니다.
별말씀을요. 앞으로 건강 관리 잘 하세요. 외래 때 뵙겠습니다.
네 선생님. 그때 뵙겠습니다."
병원,"간호사님 이 링거는 언제까지 맞아야 하나요?
네 환자분. 지금 맞고 계신 건 영양제랑 항생제인데요. 아마 두 시간 정도 더 맞으셔야 할 거예요.
아 그렇군요. 팔이 좀 저린데 괜찮을까요?
제가 한번 확인해 볼게요. 바늘 들어간 부위가 붓거나 아프진 않으시고요?
네 붓지는 않았는데 약간 뻐근한 느낌이에요.
수액 속도를 조금만 늦춰 드릴게요. 계속 불편하시면 다시 말씀해주세요.
네 감사합니다. 그럼 좀 나을 것 같아요."
병원,"환자분 혈압이랑 체온 좀 잴게요. 팔 이쪽으로 주시겠어요?
네 여기요. 매번 재는 건데 정상이죠?
네 지금까지는 계속 정상이셨어요. 오늘도 괜찮으실 거예요.
혈압은 좀 낮게 나오는 편인데 괜찮은 건가요?
네 평소 혈압이 그 정도셨으면 크게 문제없어요. 불편한 증상 없으셨죠?
네 특별히 불편한 건 없었어요.
좋아요. 체온도 정상이시네요. 수고하셨습니다.
네 감사합니다."
병원,"보호자분 어제 시행한 시술은 잘 끝났습니다.
아 네 선생님. 정말 감사합니다. 저희 어머니는 좀 어떠세요?
아직 마취 기운이 남아있어서 주무시고 계신데 경과는 좋습니다.
다행이네요. 언제쯤 깨어나실까요?
한두 시간 내로 깨어나실 것 같아요. 깨어나시면 통증이 좀 있을 수 있습니다.
그럼 진통제는 계속 놔주시는 거죠?
네 필요시 사용할 수 있도록 처방해두었습니다. 간호사실에 요청하시면 됩니다.
네 알겠습니다. 정말 감사합니다 선생님.
천만에요. 회복 잘 하실 겁니다."
병원,"선생님 오늘 재활 운동은 좀 힘드네요. 어깨가 계속 아파요.
그러세요? 어떤 동작 하실 때 특히 아프셨어요?
팔 들어 올리는 동작 할 때요. 뚝 소리가 나는 것 같기도 하고.
무리하시면 안 돼요. 통증 없는 범위까지만 하셔야 합니다. 잠깐 쉬었다 할까요?
네 조금만 쉬었다가 다시 해볼게요. 이 운동 꼭 해야 하는 거죠?
네 꾸준히 하셔야 회복에 도움이 됩니다. 대신 강도 조절을 잘 해드릴게요.
알겠습니다. 그럼 다시 천천히 해보겠습니다.
좋아요. 제가 옆에서 자세 봐드릴게요. 천천히 해보세요."
병원,"환자분 잠시 드릴 말씀이 있습니다. 수술은 마쳤는데 예상치 못한 부분이 있었습니다.
네? 무슨 문제라도 있었나요? 걱정되네요.
수술 중 확인해보니 주변 조직 유착이 생각보다 심했습니다. 그래서 계획했던 만큼 완전히 제거하지는 못했습니다.
그럼 암이 남았다는 건가요? 어떻게 되는 거죠?
네 일부 남은 부분이 있습니다. 추후 항암이나 방사선 치료 같은 추가적인 치료 계획을 세워야 할 것 같습니다.
수술만 하면 괜찮을 줄 알았는데… 너무 충격적이네요.
어려운 상황이지만 최선을 다해 다음 치료를 준비하겠습니다. 힘내셔야 합니다.
네… 알겠습니다."
병원,"선생님 저희 아버지 수술은 잘 됐다고 하셨는데 왜 의식이 안 돌아오시죠?
수술 자체는 계획대로 진행됐습니다만 환자분께서 기저질환이 있으셔서 회복이 더딘 것 같습니다.
그래도 이렇게 오랫동안 못 깨어나시는 건 이상하잖아요. 혹시 수술 중에 문제가 있었던 건 아닌가요?
마취나 수술 과정에서의 특이사항은 없었습니다. 현재로서는 상태를 좀 더 지켜봐야 합니다.
너무 불안합니다. 정말 괜찮으신 거 맞죠? 다른 검사 같은 건 안 해봐도 되나요?
필요한 검사는 계속 진행하고 있습니다. 변화가 생기면 바로 말씀드리겠습니다. 너무 염려 마십시오.
알겠습니다… 잘 좀 부탁드립니다."
병원,"간호사님 저 수술한 지 며칠 됐는데 통증이 전혀 나아지질 않아요. 진통제도 별 효과가 없고요.
그러세요? 원래 수술 후 통증은 서서히 줄어들어야 하는데요. 어디가 어떻게 아프신지 자세히 말씀해주시겠어요?
수술 부위 전체가 욱신거리고 밤에는 잠도 자기 힘들어요. 뭔가 잘못된 거 아닐까요?
제가 상처 부위 한번 확인해 볼게요. 열감이나 부기는 없는지 보고 의사 선생님께 보고드리겠습니다.
네 빨리 좀 확인해주세요. 너무 아파서 견디기 힘들어요.
알겠습니다. 잠시만 기다려주세요. 바로 확인하고 조치 취해드릴게요."
병원,"환자분 지난번 수술 후 경과를 봤는데 아무래도 추가적인 조치가 필요할 것 같습니다.
추가적인 조치라면요? 상태가 안 좋은 건가요?
네 검사 결과를 보니 염증이 계속되고 있고 처음 제거했던 부분에 문제가 다시 생긴 것 같습니다. 재수술을 고려해야 할 수도 있습니다.
재수술이요? 또 수술을 해야 한다고요? 그건 너무...
쉽지 않은 결정이라는 것 압니다. 하지만 현재 상태로는 호전되기 어려울 수 있어 최선의 방법을 찾는 중입니다.
시간을 좀 주십시오. 생각 좀 해봐야 할 것 같아요.
네 충분히 생각해보시고 결정하십시오. 궁금한 점은 언제든 물어보시고요."
