class,conversation
1,"어디그리급히 가시나요?
 어머머 누구세요 ?
그건 알필요없고 그 종이가방 엄청 소중히 안고가시네요
 신고할꺼예요 ! !
경찰이 빠를까요 제가 빠를까요 ?
소리지를꺼예요 !
 질러질러 아이고 사람들 여기와보세요 이아주머니가 저를 치한으로 모네요
제발 그냥 보내주세요
 그냥 가세요 종이가방만 고히 놓고 
 말도 안되는 소리 그만하세요"
0,"야이 개독아 너 같은 놈 때문에 우리 가게가 망했어 이 칼로 죽여주마
살려주세요 우린 방역수칙 다 지킨 교회를 다녀요 오해 말아주세요
입다물어 개독아 입만 열면 그런 변명 질리지도 않냐?
살려주세요 전 진짜 착하게 살고있어요 제 아들은 저 없으면 못살아요
그러게 코로나를 왜 퍼뜨려서 나한테 먼저 피해를 입히냐 그 대가로 죽어라 좀
제발 전 그런 기독교인이 아니에요
시끄러 바퀴벌레 같은것 전염병이나 퍼뜨리고
네 대신 살려만 주세요
너 때문에 내 동업자 한명이 자살했어 너도 똑같이 죽어야지"
2,"민희씨 오늘 오후에 연가썼네?
네
어디가?
아들이랑 시간을 너무 못보낸것같아서요
아그래? 우리아들이랑 민희씨 아들이랑 같은 어린이집 다니잖아
아 맞아요
그럼 좀따 우리아들도 껴주라
네?
왜? 어차피 애엄마가 애 한명보나 두명보나 비슷하잖아 아니야?
 아니아들이랑만 시간보내려구
그래그래 우리아들이 얼마나 상대적 박탈감을 느끼겟냐고 부탁좀 할게 내가 선생님한테 전화해놀게"
0,"너 내 지갑 가져갔지
아니
가져갔잖아.경찰에 신고한다
아니라는데 왜그래
내가 확인해본다.나오면 어쩔래
안나오면 어쩔건데
경찰에 가자.가만안둬.죽여버릴거야
너 명예훼손이야
넌 도둑이야
경찰서가보자누가맞나"
4,"그 서부 액션 영화 봤는데 결투 장면 너무 긴장감 넘치더라. 총 한 발에 승패가 갈리는 순간의 그 침묵.
맞아. 황량한 서부 배경과 카우보이들의 멋진 액션은 정말 잘 어울리는 것 같아. 총싸움 장면은 언제 봐도 흥미진진해.
근데 이번 영화는 너무 총격전 위주라서 좀 아쉬웠어. 서부 영화 특유의 낭만이나 분위기가 좀 부족했던 것 같아.
나는 서부 영화는 총싸움 장면이 제일 재밌어. 남자들의 로망이라고 해야 하나? 뭔가 멋있어 보여.
취향 차이인가 봐. 나는 서부 영화는 석양 아래 펼쳐지는 풍경이나 카우보이들의 우정 같은 감성적인 이야기가 더 좋아.
다음엔 좀 더 클래식한 서부 영화 보자. 음악도 좋고 분위기도 멋진 그런 영화.
좋아. 존 포드 감독의 서부 영화 다시 보는 것도 괜찮을 것 같아."
4,"아니 저게 왜 파울이 아니야? 밀었잖아!
좀 애매하긴 했어. VAR 안 보나?
애매하긴! 명백한 반칙이지! 심판 뭐 하냐?
오늘 심판 좀 이상하긴 해. 휘슬이 너무 관대해.
저러다 우리 선수들 다치겠어.
그러게 말이야. 경고라도 줘야지.
아 진짜 답답하네."
0,"너 손에 그거. 대체 뭐야?
내가 오늘만을 기다렸다. 계속 기다렸어.
내가 분명 그 일은 사과했잖아! 난 법의 처벌도 받았어!
법은 법대로고 나는 아직 끝나지 않았어. 내 아내를 죽이고 고작 5년이 말이 돼?
따질거면 정부에 따져! 난 이제 새삶을 살거야!
. 너 내 손에 이게 뭔지 물었지? 너를 위해 준비한 염산이다.
뭐? 염산!?
그래. 잘하면 죽지는 않겠지만 평생 너에게 남을 흉터를 남겨주겠지.
어이! 진정하고 손에서 내려놔! 내가 다시 한번 사과할게!!
평생 고통 속에서 살아라!"
0,"야 니 롤 티어 첼린저더라??
응. 맞아 
나 요즘 롤 즐겨하는데 티어가 안오르던데 너 좀 치냐?
응. 조금 하는 편이야
그래? 내 티어좀 올려줘라 
안돼. 나는 공부도 해야된단 말이야
야 너 여동생 우리 고등학교다니드라?? 얘 때리는건 질렸는데 걔나 때려볼까 
안돼. 여동생은 건드리지 말아줘
그러면 한 달줄께. 티어 딱 올려놔라
알았어."
4,"요즘 물가가 너무 올라서 장보는 게 무서워. 월급은 그대로인데 지출이 늘었어. 
다들 그렇게 느끼는 것 같아요. 생활비 줄이기가 너무 어렵네요. 
할인 앱이나 전단지라도 잘 활용해보려고 해. 조금이라도 절약이 되었으면 좋겠어."
4,"야 혹시 너 편하게 입을 만한 후드티나 맨투맨 같은 거 빌려줄 수 있어? 오늘 그냥 편하게 있고 싶어.
내 제일 편한 후드티 말하는 건가? 그거 거의 내 최애템인데...
딱 오늘만 빌려주면 안 될까? 진짜 깨끗하게 입고 바로 줄게.
음... 혹시 늘어나거나 보풀 생길까 봐 좀 걱정돼서... 혹시 다른 편한 옷은 없어?
알았어 ㅠㅠ 혹시 나중에 괜찮아지면 빌려줘!
응 혹시 진짜 편한 옷 없으면 다시 한번 물어봐."
3,"여기요
네?
국밥이 너무 뜨겁잖아요
방금 나와서 좀 뜨겁긴한데 무슨일이실까요?
먹다가 혀를 데였어여 어쩔거에요???
네?? 제가 어떻게 해드려야하나요??
치료비를 줘야지 갑갑하네요
치료비요? 제 부주의가 아닌데.
국밥이 이렇게 뜨거우니까 고객이 다치는데 가게 부주의가 아니라뇨?
하.고객님 너무 억지같습니다
억지인지는 당신이 판단할 일은 아닌것같고 혀가 너무 아프니 병원다녀와서 진료비 청구하겠습니다"
1,"헐 맛있겠다 떡볶이 먹자
 그래.근데 저번에 5천원 언제 줄거야?
 내가 삥 뜯었어? 너가 빌려준거잖아
 어.맞아 근데.책 사야돼서
 알았어 내일 갚을께. 대신 오늘 떡볶이는 너가 사
 어.?
 왜 싫어? 야 너 내가 만만하냐
 아니 아니야 내가 살께
 너도 먹어. 진짜 맛있다
 아니야 난 괜찮아"
3,"이야 너 많이 컸다?
어.?
그냥 찐따 멸치 새낀 줄 알았는데 여자랑 다닐 줄도 알고
아.
뭐 덩치만 보면 여자인지 고릴라인지 잘 모르겠지만 
.요.용건만.말해줘
하 참 이 새끼봐라 학교 다닐 땐 나한테 쳐 맞으면서 살려달라고 빌빌거리던 놈이
지 분수를 모르고 깝치네?
아 .그만해 .
너 앞으로도 내 눈에 띄지말고 깝치지도 말고 조용히 살아라
아.알았어."
0,"이거 왜 안 했어?

왜 안했냐니깐
힘들어서요.
힘들다고 안해.? 빨리 해
내일 하면 안될까요?
무슨소리야 얼른해
싫어요.
좋은말로 말 할때 빨리 해 죽여버리기 전에"
2,"또 또 하여튼 지방대 나온 것들은 안돼.
 죄송합니다.
 이게이게 생각이란게 없어. 일 이따위로 해올거야?
 죄송합니다.
 내가 그렇게 얘기했는데 학벌 이거 무시하면 안되는거야. 이봐 일하는거 봐. 머리가 나쁘니 이해를 못해.
 저 그런데 이거는 저번에 과장님께서.
 이봐 이봐. 또 핑계대는거. 이래서 공부못하는 것들은 뽑으면 안된다니까.
 아니 과장님께서 이리하라 하시고선 갑자기 말을 바꾸시면
 그래서 내가 잘못한거다. 어디서 이런 모지리를 데려와서 사람 고생을 시켜.
 죄송합니다."
4,"야 혹시 돈 좀 빌려줄 수 있냐?
얼마나 필요한데?
3만 원만 빌려주라 이번 주말까지 갚을게.
너 돈 어디다 쓰려고?
데이트해야 돼!
알았어 빌려줄게. 성공적인 데이트하길 바란다!"
2,"어이 너희들 용모가 왜이리 단정하지 못하냐
중대장님 왜그러 십니까 전역이 코앞입니다
어쭈 말대답을해? 야 이발병 이새끼들 머리 다 밀어버려 길면 너 책임이야 이제!
옙.! 실시 하겠습니다
어디 이발병 짬찌 새끼가 병장 머리에 손을대냐 
죄송합니다 하지만 중대장님이
건들기만해 뒤지고 싶으면
이발병 다 머리는 깎았나?
아 그게. 죄송합니다
너 징계야 임마"
0,"네 여보세요?
 거기 당신이 네 어머니 되십니까?
 네 맞는데요
 대체 가정교육을 어떻게 시키는거야? 니 자식이 우리 애를 얼마나 괴롭혔기애 애가 가슴이 찢어지는 것 같다고 집에서 우냔말이에요?
 .저기 다짜고짜 무슨 소린지 잘 모르겠는데요
 당신 애가 우리 애를 괴롭혔다고요!!!
 네 그래서요?
 뭐? 당신 내 귀에 두 번 다시 이런 일 들어오게 하면 당신 딸 쥐도 새도 모르게 내가 죽여버리는 수가 있어. 알어?
 저기요 무슨 말씀을 그렇게 하세요? 그리고 저 지금 일 하는 중이니 나중에 약속을 잡아서 따로 이야기를 하시던지 하세요.
 내가 지금 무슨 말 하는 지 모르는거야? 너네 가족 내가 가만 안 둬. 이 마을에서 고개도 못들고 다니게 다 조져놓을거야!!!"
4,"○○○ 주임님 괜찮으세요? 아까 팀장님한테 엄청 혼나셨다면서요.
네... 제가 좀 실수를 해서...
아무리 그래도 그렇게까지...
맞아요. 저도 너무 놀랐어요.
혹시 많이 힘드세요?
네... 솔직히 좀 속상하네요.
너무 자책하지 마세요."
3,"어머 도윤아 더 예뻐졌네?
진짜? 고마워 . !
뭐야 진짠줄 아는거야?
아. 아니었구나
참나 지가 이쁜줄아나봐 ? 꼴에
미안 .
얘 너 못생겼어 정도를 알아
.알아
알면 가만히있어
응."
3,"야 너 이리와봐
응? 왜?
너 그 안경 뭐냐?
왜.? 이상해?
어 존나 이상해 무슨 극혐이다
.엄마가 사준건데
니 엄마도 시력 안 좋냐 존나 찐따같아
말이 심하잖아.
이런 말 듣기 싫으면 안경이나 바꿔 존나 이상해 
.너무해"
4,"오늘 너 우리 엄마한테 한 말 진짜 너무했어.
내가 틀린 말 한 것도 아니잖아.
그렇게 말할 거면 왜 같이 왔어? 무시당한 사람은 나야.
난 그냥 솔직했을 뿐이야. 너도 알잖아 그 집안 분위기.
나한텐 가족인데. 그걸 깎아내리는 건 나를 깎는 거야."
4,"저는 우리 주변에서 흔히 볼 수 있는 개미들의 이야기가 궁금해요.
작은 개미들은 땅속에서 어떻게 소통하고 살아갈까요?
아마 인간보다 훨씬 더 조직적인 사회를 이루고 있을지도 몰라요.
만약 개미가 말을 할 수 있다면 인간에게 어떤 이야기를 해줄까요?
협동의 중요성이나 작은 존재들의 힘에 대해 이야기해줄 것 같아요.
가장 부지런한 이야기를 해줄 것 같은 동물은 어떤 종류일까요?
끊임없이 먹이를 모으는 개미나 벌 같은 곤충일 것 같아요.
만약 말을 할 수 있게 된 개미가 인간에게 특별한 지혜를 준다면 어떤 지혜일까요?
작은 힘들이 모여 큰 힘을 발휘할 수 있다는 지혜를 줄 것 같아요.
개미와 대화할 수 있게 된다면 가장 먼저 뭘 물어보고 싶으세요?
가장 맛있는 먹이는 어디에 있는지 물어보고 싶어요.
만약 개미들이 인간에게 불만을 토로한다면 어떤 내용일까요?
인간들이 버리는 쓰레기 때문에 살 곳이 점점 줄어든다는 이야기를 할 것 같아요.
개미들과 함께 땅속 세계를 탐험할 수 있다면 기분이 어떨까요?
정말 신기하고 새로운 세상을 발견하는 기분이 들 것 같아요."
4,"안녕하세요 XX경찰서 OOO입니다. 지난번 사건 관련해서 참고인으로 몇 가지 여쭤볼 게 있어서요.
아 네... 근데 저 바쁜데요. 꼭 지금 해야 돼요?
혹시 언제 시간 괜찮으신가요? 잠깐이면 됩니다.
글쎄요... 제가 뭘 안다고 자꾸 그러세요. 본 거 별로 없어요.
네 그래도 수사에 도움이 될 수 있으니 잠시만 협조해주시면 감사하겠습니다. 5분 정도면 됩니다.
아... 네 그럼 빨리 물어보세요. 근데 진짜 별거 없어요.
네 감사합니다. 우선..."
1,"친한척 하고 앞에 봐라
 누구세요.? 왜 그러시죠.?
 형이 급하게 돈이 필요한데 우리 친구 현금 좀 있어?
 저 현금 없어요.
 야!! 좋게 말할려고 했는데 짜증나게 하네
 정말 없어요.
 너 저기로 따라와바
 죄송해요. 사실 5천원 있어요
 장난하지마라! 뒤져서 나오면 어떻게 할래?
 이거. 학원비에요. 한번만 봐주세요
 내 입에서 험한 말 나오게 하지마라! 그러다가 쳐 맞고 돈도 뜯긴다
 네. 여기 있습니다"
1,"아버지 저 돈 좀 빌려주세요 둘째가 결혼하는데 전세집이라도 해주려면 가지고 있는 돈이 턱도 없어요 금방 갚아드릴게요
나는 돈 없다
제발요 아버지 제가 아버지한테까지 부탁하겠어요 오죽하면
나는 없다고했다
아버지! 어렸을때부터 저랑막내랑 그렇게 차별하시더니. 이번에라도 도와주시면 제가 그동안 서운한 맘 가졌던 것 다 버릴게요 제발요
니가 서운하든 말든 상관없다
아버지 자꾸 이렇게 나오시면 저 죽습니다 한강뛰어들어요
뛰어들 패기도 없는 놈이 말만 많구나 썩 가라
아버지 제발요
어서 꺼져라! 니가 죽는다해도 눈하나 깜빡 안한다"
2,"야 너 이자식 직업군인이면서 서류정리 똑바로 안할거야?
죄송합니다.
시끄러 새끼야 푸쉬업 30개 실시
시 실시
아이고 어찌 벌 받는것 조차도 못받냐
죄송합다
시끄러 내가 언제 말할 기회를 줬어?
아.
야 이 자식아 내가 말했으면 대답을 해야 할것 아냐 벙어리야? 발로 차야 말을 들어?
아파 아 아닙니다."
4,"야 오늘 교양 수업 휴강 맞아?
어 진짜? 공지 떴어? 나 못 봤는데.
단톡방에 누가 올렸던데. 확실한가 해서.
헐 대박. 그럼 오늘 오후 완전 프리네?
그치. 근데 혹시 모르니 학교 공지 한번 더 확인해 봐야겠다.
그래 확인해보고 확실하면 나도 알려줘.
오케이."
4,"저번에 빌려준 5만원 진짜 고마웠어! 덕분에 친구 결혼식 잘 다녀왔어!
별말씀을! 친구 결혼식은 잘 했어?
응! 너무 예쁘더라! 그리고 밥도 맛있었어 ㅋㅋㅋ
다행이다! 돈은 언제 갚을 거야?
아 맞다! 오늘 바로 5만원 보내줄게!
그래그래! 잊지 말고 보내줘 ㅋㅋㅋ
알았어! 잊을 리가 있겠니!"
1,"내놔 내놓으라고
없는데 뭘 줘?
뒤져서 나오면 어쩔래
뒤져봐 뒤벼보고 안나오면 어쩔껀데
없음 니가 일을하든 아님 집에 가서 받아가야지
싫은데
이게 진짜 죽고싶나
내가왜 죽어 
아 이 미친년 넌 맞아야 정신차리지
그만해 얼마필요한대
이제 정신드냐
얼마필요하냐고
10만 가지고와라"
1,"민수야 나 수술비가 필요해서 그러는데 5만원만 빌려줄 수 있을까?
응? 안돼. 나 다음달 용돈 받기 전까지 힘들어
아. 나 수술해야하는데 당장 돈이 없어서 그래.
정말 미안해. 나 돈이 진짜 없어서 그래.
나도 돈이 없어 근데 수술을 또 해야하고. 좀 빌려주라.
미안해.
야. 너무하지 않어? 당장 수술하는데 병원비가 없어서 수술을 못잡는데 좀 도와줄 수 있잖아.
아니 그게 아니라 너 수술비 보태주면 나는 어떻게 벼텨.
퇴원해서 일해서 갚을게 그러면 되잖아 좀 빌려주라. 나 빨리 수술해야돼
알았어."
2,"야 너 그거 들었냐?
뭐?
아니 걔 있잖아. 이번 프로젝트 망쳐서 엄청 깨졌다잖아.
난 또 뭐라고. 걔 원래 일 못하기로 유명하잖아.
안녕? 다들 여기 있었네?
어이 모지리 아니야?
뭐? 지금 뭐하는거야?
너 말이야 너. 이번에도 실패해서 깨졌다며?
부장님도 참 불쌍하다. 어쩌다 너 같은게 들어와서는.
너네 진짜 너무들 한다."
3,"얘들아. 선생님이 다음 수업은 실습실에서 한데.
 야 어제 그거 개웃기지 않았냐?
 그거? 진짜 미쳤다니까 완전 크크.
 얘들아 내 말 들었니.?
 아 씨발. 존나 싫어.
 뭐.? 나한테 한 말이니?
 응? 아냐 아냐. 너한테 한말 아냐 헤헤.
 아.응.
 크크크크 개웃기네.
 그니까 크크. 벙 쪄가지고는.
 그. 내 말 들었으면 실습실로 가줄래?
 그래
 먼저 가서 기다릴게.
 크크 저 씨발년. 더럽게 떽떽대네 다음에 혼좀 내줘?
 그러자. 진짜 왕따 취급이 뭔지 보여주자."
4,"최유나 너 안경 바꿨네?
어 어때?
음... 더 못생겨진 것 같아 ㅋㅋㅋ
야!!!
장난이야~ 잘 어울려! (진짜임)
진짜? 다행이다...
근데 너 피부 왜 이렇게 칙칙해?
밤새 게임했더니...
솔직 인정 ㅋㅋㅋ
너도 곧 그럴걸?
설마~"
4,"세상에서 가장 뜨거운 바다가 어딘지 알아?
글쎄? 용암이라도 흐르나? 적도 부근?
아니지~ 열바다!
...열 받는다고?
크큭. 맞았어! 열 받아서 뜨겁잖아!
하... 부장님... 점심 먹고 힘드시죠?"
1,"김대씨 맞습니까??
네 맞는데요
10월 9일 불법야동사이트에 접속해서 그날 그곳에서 라는 영상보셨죠??
헉!! 네 그런데요.
제가 그 사이트 운영잔데 당신이 보실때 개인정보동의해서 개인정보를 내가 가지고 있거든 
.원하는게 뭔데요
요즘 사이트 접속자가 없어서 돈이 안벌려 500만원만 보내주는 계좌로 보내 경찰에 말하면 알지??
그.그건 너무 심하잖아요!!
그럼 700 보내든가 
. 알겠어요 계좌번호 주세요"
0,"동생아? 너 내가 어제 설거지 해놓으라고 했지?
형 나 어제오늘 바쁘다고 말했잖아.
 어쭈 그래서 안하고 버틴다고?
 이번만 형이 해주라
 설거지 안해두면 너 지난번에 성적표 숨긴거 엄마께 말한다.
 아. 그건 좀 아니지
 그리고 저번에 오티간다고 거짓말하고 클럽에서 밤샌것도 다 말할거야.
 형 진짜 이러가야?
 싫으면 해놓던가.
 아.하면 되잖아. 설거지"
3,"와 너 가슴 진짜크다
어? 
그 정도 크기면 속옷 사이즈 뭐냐?
뭐? 신경 꺼 왜 남의 가슴보고 그래 기분나빠
왜 기분나빠 그냥 궁금해서 그러는거지
기분 나빠 .
가슴 크면 뛸 때 아프다던데 너도 그러냐?
그만해.
뭘 그만해 친구사이에 너 나 남자로 생각하냐?
그만하라했어 나 진짜 불쾌해"
3,"하 참 세상 요지경이야.
 네?
 요즘은 애도 안 가지고 개새끼한테 간 쓸개 다 빼줄 기세네.
 네? 저 말이에요?
 젊은 처자지 그럼 누구야? 개한테 옷도 사입히고 정말 개팔자 상팔자네. 아주 상전이네 상전이야.
 아 저기. 제 강아진데.
 저러니 애를 안 낳지. 나라가 망하겠네 망하겠어.
 어르신. 전 그냥 강아지 산책 중인데 갑자기 왜 그러세요?
 우리 때는 개새끼는 다 두드려 맞고 묶어 키웠지. 사람 다니는 등산길이 개새끼까지 데려오다이 증말.
 하 어이 없어서. 어르신이나 마스크 똑바로 쓰시죠. 지금 코로나로 난리인데 지금 마스크도 똑바로 안 쓰시면서 저한테 나무라시는 건가요?
 잉 저 봐라봐라. 나라 말세야."
1,"제발 부탁드려요. 아직 돈을 준비 못했어요 조금만 더 시간을 주세요
아니 이게 도대체 몇 번째야! 내가 이번까지 준비 못하면 찾아가서 죽여버린다 했지
요즘 경기 안 좋아서 장사가 잘 안돼요 조금만 연장해주시면 안될까요?
내가 장사 안되는 거 까지 봐주면서 돈 받아야 하냐 그건 네 사정이고
5일 뒤에 돈 들어 오는 게 있어요 제발요 .
3일
네?
3일 준다고 그 안에 돈 만들어 가지고 와
감사합니다. 감사합니다.
3일 뒤에 안 가지고 오면 그땐 각오하는 게 좋을거야"
1,"애들아 나 이번에 반지 샀어!
뭐야 ? 우와 그거 비싼 거 아냐?
응 갖고 싶었던 거라.용돈 안쓰고 모았어!
야 너 그 반지 내놔
응? 무슨소리야.갑자기
아니 니 주제에 뭔데 이런 걸 하고다녀? 이거 민우오빠도 가지고 있단말야.
그 사람이 누군데.
민우오빠. 연정이가 좋아하는 오빠야.
진짜 어이가 없네. 미친. 야 내놔 너가 뭔데 민우오빠랑 커플반지를 하냐고!
누군지도 모르는 사람인데 왜! 그렇다고 왜 이걸 니가 가져가는데 다시 돌려줘! 내꺼란 말야
웃기는 소리하고 있어. 내가 민우오빠랑 커플링처럼 하고다닐거니까 생일선물이다 생각하고 꺼져."
2,"땡땡씨는 이번 워크샵 가지마
네? 왜요?
일두 제대로 못하는 사람이 그런데 가서 뭘하게
아니 어떻게 그런말을 하십니까
일도 제대로 못하고 윗사람 비위도 못 맞추고
앞으로 잘 하겠습니다
이미 글렀어 알아서 미리미리 비위맞추고 요령껏 해야지
가르쳐 주시면 배우겠습니다
김대리나 정대리봐 때마다 얼마나 잘 챙기고 알아서 잘 하는데
죄송합니다 부족한만큼 더 열심히 하겠습니다"
0,"돈을 갚을 능력이 없으면 빌리지를 말아야지
시간을 조금만 더 주면.
그동안 기회를 많이 줬잖아?
한달 딱 한달만.
내 인내심이 그렇게 대단치를 못해서. 계약서에 있는대로 수술한 번 해야겠어.
.
신장은 튼튼하지?
그러면 제가 일을 할 수가 없잖아요?
뭐 그정도면 당분간은 일 안해도 돼. 물론 이자는 늘겠지만.
그게 무슨 말도 안되는.
그건 싫다? 그러면 남의 돈 막쓰면 안되지. 가져다 쓰기만 하면 되나? 양심도 없이.
.
내가 마지막 아량을 베푸는거야. 보름. 그 후엔 내맘대로 수술 날짜 잡는다."
4,"나는 왜 항상 중요한 순간에 한 발짝 늦을까. 결정도 못 하고 기회도 놓치고.
그건 네 성격 탓이겠지 뭐. 좀 과감해질 필요는 있어 보인다."
4,"야 혹시 네 옷 중에 괜찮은 거 있으면 이번 주말에 내가 잠깐 빌려 입어도 될까? 물론 안 되면 괜찮아!
무슨 옷 필요한데? 혹시 특별한 일 있어?
응 친구 생일 파티 가는데 입을 옷이 마땅치 않아서.
음... 내가 아끼는 옷 몇 개 있는데 혹시 마음에 드는 거 있을까?
정말? 한번 봐도 될까? 부담스러우면 안 빌려줘도 괜찮아!
아냐 괜찮아. 한번 보고 골라봐.
와 진짜 예쁜 옷 많다! 혹시 이 블라우스 잠깐 빌려 입어도 될까? 물론 안 되면 괜찮아!
그래 빌려줄게. 예쁘게 입고 와!
고마워! 진짜 조심해서 입고 바로 돌려줄게!"
4,"우리 고등학교 수학여행 때 경주 갔던 거 생각나? 밤에 몰래 숙소 빠져나갔다가 걸렸잖아.
헐 대박. 너도 기억하는구나! 그때 진짜 심장 터지는 줄 알았는데.
선생님한테 엄청 혼나고 반성문 썼던 거. ㅋㅋ 지금 생각하면 웃기다.
맞아. 그래도 그때가 제일 재밌었어. 장기자랑도 하고.
인정. 밤새 친구들이랑 수다 떨고. 그 시절이 그립네.
그러게. 시간 진짜 빠르다."
2,"주말에 행사 있는거 알죠? 모두들 필수 참석입니다
아. 네.
희정씨는 표정이 왜그래?
아 아닙니다.
집에 무슨일있어?
아니요. 주말마다 행사가 있는 것 같아 피곤해서요.
그렇긴한데 어쩌겠어?우리 군에 행사가 많은걸 그러지 말고 신랑까지 같이와서 근무도 하면서 데이트도 하지 그래 사랑도 싹트고 좋겠네
신랑을요? 오면 불편할거같아요 주말이라도 쉬어야죠
아니 신랑이 희정씨 별로 안좋아하나보다 나같으면 같이 나와서 함께 하겠는데
그런거아니에요."
1,"야 너 이리로 와봐
 네? 저요
 그래 너 말이야 너. 얼마 있어? 형이 버스비가 없거든 2천원만 빌려줘라
 저 천원도 없어요.
 아 지겹다. 맨날 없대. 뒤져서 나오면 진짜 죽는다. 진짜 없어? 어!!!
 진짜 없단 말이에요. 버스카드밖에 없어요.
 야 그러면 버스카드만 좀 빌려줘. 형이 갚을게. 같은 학교잖아? 우리 같은 서울고 출신에
 아 진짜 안돼요. 돌려주세요
 아 내일 준다고 잠깐만 쓰고 줄게. 진짜 쳐맞고 싶냐? 형이 좋게 말할때 빌려줘 응?
 알겠어요. 내일 꼭 돌려주셔야해요."
3,"야 너 학교 왜 안왔냐 어제?
아. 나 몸이 좀 안좋았어서.
뭐? 지랄하지마 너 괜히 나한테 또 혼날까봐 안왔지?
.
내가 어제 너 때문에 쌤한테 불려가서 혼났다고 너가 꼬질렀냐?
나.? 나 아니야.
너 맞잖아 새야
나 아니라니까.
이 새끼가 어디서 말대답이야? 안되겠다 너 오늘도 좀 따라와라
아. 어."
4,"너 왜 그런 걸 나한텐 말 안 했어
말하면 실망할까 봐
그건 내가 결정할 문제잖아
네가 날 못 믿은 거잖아
아니 내가 나 자신을 못 믿었어
그럼 우리 관계엔 신뢰가 없다는 거네"
2,"부장님 연차 신청한 거 승인해 주세요
연차는 갑자기 왜 써
휴가를 2년 동안 못 가서 이번엔 가려고 합니다
부장인 나도 일을 하는데 니가 놀러간다고?
여러모로 힘들어서 좀 쉬고 싶어서요.
이렇게 나약해서 어떻게 일을 한다는 거야?
죄송합니다 연차 후에 더 열심히 하겠습니다
요즘 애들은 정신머리가 글렀어
이미 여행 일정 예약을 다 해서요 정말 죄송합니다
그럼 그 전에 이 일 어떻게든 다 끝내고 가"
0,"이걸 이렇게밖에 못해? 
죄송합니다. 
죄송하면 다야? 
죄송해요. 
이럴거면 그만 둬 너 같은거 죽이고 딴놈 쓰면 돼
죄송해요 
내가 너 집주소랑 다 아는 거 알지? 살고싶으면 앞으로 조심해라
네? 알겠습니다
잘하자 
네."
1,"왜 아직 입금이 안됐을까
이제.그만하세요.
내가 말했잖아. 니 목숨은 내가 쥐고있다고
한번이면 된다고 했잖아요.
생각해보니깐 한번으로 안되겠더라. 니 비밀
그건 실수예요.
실수?그러면 내가 니 비밀 폭로해도 되겠네
저도 괴로워요.
그러니깐 입금하면 이번엔 턴다니깐? 네 비밀 지켜줄게.
제발 . 이번으로 끝내주세요.
그래 이렇게 나오면 너나 나나 얼마나 좋니 입금해.
기다려주세요."
4,"그 하이틴 영화에서 학교 폭력 장면 너무 심각하게 묘사해서 놀랐어. 요즘 학교 문제 심각하다는 걸 보여주려는 건가.
응 봤어. 단순히 괴롭히는 수준이 아니라 거의 범죄 수준이더라. 보는 내내 마음이 불편했어.
맞아. 학교에서 저런 일이 실제로 일어날 수도 있다는 생각에 더 무서웠어. 아이들 문제에 대해 다시 한번 생각하게 됐어.
나는 하이틴 영화는 가볍고 유쾌한 내용이 좋은데 이렇게 무거운 주제를 다루는 건 좀 부담스러워.
그래도 현실을 반영하는 영화도 필요하다고 생각해. 이런 영화를 보고 학교 폭력의 심각성을 깨닫는 사람들도 있을 테니까.
맞아. 영화를 통해 사회 문제에 대해 이야기하고 공감대를 형성하는 건 의미 있는 일인 것 같아.
다음엔 좀 희망적인 메시지를 담고 있는 하이틴 영화 보자. 아이들이 어려움을 극복하고 성장하는 이야기로."
3,"너는 왜 못생겼어?
응?
너는 왜 못생겼나구 너무 신기하다
인생 그렇게 살지마
인쉥 그렇궤 쇌지뫠
날 따라하는거니?
놸 뙈래홰는괘뉘?
그만해 제발
너무 재밌지 않니?
괴로워"
2,"팀장님 
왜 ?
저 저번에 올렸던 결재 처리 해주세요
언제 줬더라 
저번에 오후에 드렸어요
책상에 없던데?
제가 찾아볼게요 
그럼 찾아보도록 해
팀장님 여기 있는데요
그걸 거기다 숨겨놓고 나한테 찾으라하면 어쩌자는거야
죄송합니다 오늘까지 끝내야 되는거라 급히 부탁드려요
나도 시간을 봐야지 나한테 이래라저래라 시키는거니"
1,"야 쟤 꺼 뺏자
누구? 저앞에? 야!!!!
네?? 저요?
니말고 또 있냐 귓구멍 막혔어?
네.?
어리버리하게 있지 말고 담배 좀 사와
저. 신분증 없어서 못사요
니 면상이면 신분증 없어도 팔아 
얘 진짜 웃기네 사오기 싫으면 현금이라도 내놔
아. 아뇨 일단 편의점 가볼게요"
1,"나 이 립스틱 줘
선물받은거라 안돼
너 립스틱 많잖아 이거 하나만 줘
얘는 진짜 안돼
쪼잔하게 이럴거야? 그냥 좀 줘라
선물받은거라 안돼.
야 씨 이게 뭐라고 이것도 못줘?
너가 사서 쓰면 되잖아
내가 돈이 없어보여? 그 뜻이야 너?
아니 얘는 안된다고"
